"","X","website","query","titles","location","wage","skills","lon","lat"
"1151",1866,"Cyber Coders","Data Scientist","Data Scientist - Real Pay, Real Equity play!","Santa Monica, CA","Full-time $140k - $200k","Keras",-118.4911912,34.0194543
"1152",1867,"Cyber Coders","Data Scientist","Data Scientist - Real Pay, Real Equity play!","Santa Monica, CA","Full-time $140k - $200k","Machine Learning",-118.4911912,34.0194543
"1153",1868,"Cyber Coders","Data Scientist","Data Scientist - Real Pay, Real Equity play!","Santa Monica, CA","Full-time $140k - $200k","Python",-118.4911912,34.0194543
"1154",1869,"Cyber Coders","Data Scientist","Data Scientist - Real Pay, Real Equity play!","Santa Monica, CA","Full-time $140k - $200k","SQL",-118.4911912,34.0194543
"1155",1870,"Cyber Coders","Data Scientist","Data Scientist - Revenue Management","Englewood, CO","Full-time $65k - $80k","Data Scientist",-104.9877597,39.6477653
"1156",1871,"Cyber Coders","Data Scientist","Data Scientist - Revenue Management","Englewood, CO","Full-time $65k - $80k","Pricing/revenue Analysis",-104.9877597,39.6477653
"1157",1872,"Cyber Coders","Data Scientist","Data Scientist - Revenue Management","Englewood, CO","Full-time $65k - $80k","Revenue Management",-104.9877597,39.6477653
"1158",1873,"Cyber Coders","Data Scientist","Data Scientist - Revenue Management","Englewood, CO","Full-time $65k - $80k","SQL",-104.9877597,39.6477653
"1159",1874,"Cyber Coders","Data Scientist","Data Scientist - Revenue Management","Englewood, CO","Full-time $65k - $80k","Setting Pricing",-104.9877597,39.6477653
"1160",1875,"Cyber Coders","Data Scientist","Data Scientist- AI and Statistical Analysis","Columbia, MD","Full-time $110k - $130k","Data Science",-76.8610462,39.2037144
"1161",1876,"Cyber Coders","Data Scientist","Data Scientist- AI and Statistical Analysis","Columbia, MD","Full-time $110k - $130k","Deep Learning",-76.8610462,39.2037144
"1162",1877,"Cyber Coders","Data Scientist","Data Scientist- AI and Statistical Analysis","Columbia, MD","Full-time $110k - $130k","Keras",-76.8610462,39.2037144
"1163",1878,"Cyber Coders","Data Scientist","Data Scientist- AI and Statistical Analysis","Columbia, MD","Full-time $110k - $130k","Statistical Analysis",-76.8610462,39.2037144
"1164",1879,"Cyber Coders","Data Scientist","Data Scientist- AI and Statistical Analysis","Columbia, MD","Full-time $110k - $130k","Tensorflow",-76.8610462,39.2037144
"1165",1880,"Cyber Coders","Data Scientist","Data Scientist- STATA & SAS","Herndon, VA","Compensation Unspecified","Data Science",-77.3860976,38.9695545
"1166",1881,"Cyber Coders","Data Scientist","Data Scientist- STATA & SAS","Herndon, VA","Compensation Unspecified","Kubernetes",-77.3860976,38.9695545
"1167",1882,"Cyber Coders","Data Scientist","Data Scientist- STATA & SAS","Herndon, VA","Compensation Unspecified","Python",-77.3860976,38.9695545
"1168",1883,"Cyber Coders","Data Scientist","Data Scientist- STATA & SAS","Herndon, VA","Compensation Unspecified","SAS",-77.3860976,38.9695545
"1169",1884,"Cyber Coders","Data Scientist","Data Scientist- STATA & SAS","Herndon, VA","Compensation Unspecified","STATA",-77.3860976,38.9695545
"1170",1885,"Cyber Coders","Data Scientist","Data Scientists - Python, SQL, Data analytics","Queens, NY","Full-time $110k - $140k","Data Engineering",-73.7948516,40.7282239
"1171",1886,"Cyber Coders","Data Scientist","Data Scientists - Python, SQL, Data analytics","Queens, NY","Full-time $110k - $140k","Data Pipelines",-73.7948516,40.7282239
"1172",1887,"Cyber Coders","Data Scientist","Data Scientists - Python, SQL, Data analytics","Queens, NY","Full-time $110k - $140k","Data analytics background",-73.7948516,40.7282239
"1173",1888,"Cyber Coders","Data Scientist","Data Scientists - Python, SQL, Data analytics","Queens, NY","Full-time $110k - $140k","Python",-73.7948516,40.7282239
"1174",1889,"Cyber Coders","Data Scientist","Data Scientists - Python, SQL, Data analytics","Queens, NY","Full-time $110k - $140k","SQL",-73.7948516,40.7282239
"1175",1890,"Cyber Coders","Data Scientist","Lead Data Scientist - CNN, Deep Learning - RELOCATION OFFERED!","West Hollywood, CA","Full-time $150k - $250k","Data Science",-118.3617443,34.0900091
"1176",1891,"Cyber Coders","Data Scientist","Lead Data Scientist - CNN, Deep Learning - RELOCATION OFFERED!","West Hollywood, CA","Full-time $150k - $250k","Deep Learning",-118.3617443,34.0900091
"1177",1892,"Cyber Coders","Data Scientist","Lead Data Scientist - CNN, Deep Learning - RELOCATION OFFERED!","West Hollywood, CA","Full-time $150k - $250k","Machine Learning",-118.3617443,34.0900091
"1178",1893,"Cyber Coders","Data Scientist","Lead Data Scientist - CNN, Deep Learning - RELOCATION OFFERED!","West Hollywood, CA","Full-time $150k - $250k","Tensorflow",-118.3617443,34.0900091
"1179",1894,"Cyber Coders","Data Scientist","Lead Data Scientist - CNN, Deep Learning - RELOCATION OFFERED!","West Hollywood, CA","Full-time $150k - $250k","neural networks",-118.3617443,34.0900091
"1180",1895,"Cyber Coders","Data Scientist","Lead Data Scientist - NLP, Machine Learning","Santa Monica, CA","Full-time $100k - $160k","Big Data Systems (Hadoop/Hive/Spark",-118.4911912,34.0194543
"1181",1896,"Cyber Coders","Data Scientist","Lead Data Scientist - NLP, Machine Learning","Santa Monica, CA","Full-time $100k - $160k","Hadoop/Spark/Hive",-118.4911912,34.0194543
"1182",1897,"Cyber Coders","Data Scientist","Lead Data Scientist - NLP, Machine Learning","Santa Monica, CA","Full-time $100k - $160k","Python/R",-118.4911912,34.0194543
"1183",1898,"Cyber Coders","Data Scientist","Lead Data Scientist - NLP, Machine Learning","Santa Monica, CA","Full-time $100k - $160k","Quantitative Analysis",-118.4911912,34.0194543
"1184",1899,"Cyber Coders","Data Scientist","Lead Data Scientist - NLP, Machine Learning","Santa Monica, CA","Full-time $100k - $160k","SQL",-118.4911912,34.0194543
"1185",1900,"Cyber Coders","Data Scientist","Machine Learning Software Engineer","Rockville, MD","Compensation Unspecified","Keras",-77.1527578,39.0839973
"1186",1901,"Cyber Coders","Data Scientist","Machine Learning Software Engineer","Rockville, MD","Compensation Unspecified","Machine Learning",-77.1527578,39.0839973
"1187",1902,"Cyber Coders","Data Scientist","Machine Learning Software Engineer","Rockville, MD","Compensation Unspecified","PyTorch",-77.1527578,39.0839973
"1188",1903,"Cyber Coders","Data Scientist","Machine Learning Software Engineer","Rockville, MD","Compensation Unspecified","Spring Boot",-77.1527578,39.0839973
"1189",1904,"Cyber Coders","Data Scientist","Machine Learning Software Engineer","Rockville, MD","Compensation Unspecified","Tensorflow",-77.1527578,39.0839973
"1190",1905,"Cyber Coders","Data Scientist","Product Manager - Machine Learning Platform","San Francisco, CA","Compensation Unspecified","Data Science",-122.4194155,37.7749295
"1191",1906,"Cyber Coders","Data Scientist","Product Manager - Machine Learning Platform","San Francisco, CA","Compensation Unspecified","Hadoop",-122.4194155,37.7749295
"1192",1907,"Cyber Coders","Data Scientist","Product Manager - Machine Learning Platform","San Francisco, CA","Compensation Unspecified","Hive",-122.4194155,37.7749295
"1193",1908,"Cyber Coders","Data Scientist","Product Manager - Machine Learning Platform","San Francisco, CA","Compensation Unspecified","Machine Learning",-122.4194155,37.7749295
"1194",1909,"Cyber Coders","Data Scientist","Product Manager - Machine Learning Platform","San Francisco, CA","Compensation Unspecified","Python",-122.4194155,37.7749295
"1195",1910,"Cyber Coders","Data Scientist","Scientist","Fairfax, VA","Compensation Unspecified","Algorithm",-77.3063733,38.8462236
"1196",1911,"Cyber Coders","Data Scientist","Scientist","Fairfax, VA","Compensation Unspecified","EO/IR",-77.3063733,38.8462236
"1197",1912,"Cyber Coders","Data Scientist","Scientist","Fairfax, VA","Compensation Unspecified","Matlab",-77.3063733,38.8462236
"1198",1913,"Cyber Coders","Data Scientist","Scientist","Fairfax, VA","Compensation Unspecified","SCI",-77.3063733,38.8462236
"1199",1914,"Cyber Coders","Data Scientist","Scientist","Fairfax, VA","Compensation Unspecified","SimuLink",-77.3063733,38.8462236
"1200",1915,"Cyber Coders","Data Scientist","Scientist - TS/SCI Clearance","Chantilly, VA","Compensation Unspecified","Algorithm",-77.4310992,38.8942786
"1201",1916,"Cyber Coders","Data Scientist","Scientist - TS/SCI Clearance","Chantilly, VA","Compensation Unspecified","EO/IR",-77.4310992,38.8942786
"1202",1917,"Cyber Coders","Data Scientist","Scientist - TS/SCI Clearance","Chantilly, VA","Compensation Unspecified","Matlab",-77.4310992,38.8942786
"1203",1918,"Cyber Coders","Data Scientist","Scientist - TS/SCI Clearance","Chantilly, VA","Compensation Unspecified","SCI",-77.4310992,38.8942786
"1204",1919,"Cyber Coders","Data Scientist","Scientist - TS/SCI Clearance","Chantilly, VA","Compensation Unspecified","SimuLink",-77.4310992,38.8942786
"1205",1920,"Cyber Coders","Data Scientist","Senior Data Scientist","Boise, ID","Compensation Unspecified","Machine Learning",-116.2023137,43.6150186
"1206",1921,"Cyber Coders","Data Scientist","Senior Data Scientist","Boise, ID","Compensation Unspecified","Prediction Modeling",-116.2023137,43.6150186
"1207",1922,"Cyber Coders","Data Scientist","Senior Data Scientist","Boise, ID","Compensation Unspecified","Python",-116.2023137,43.6150186
"1208",1923,"Cyber Coders","Data Scientist","Senior Data Scientist","Boise, ID","Compensation Unspecified","R",-116.2023137,43.6150186
"1209",1924,"Cyber Coders","Data Scientist","Senior Data Scientist","Boise, ID","Compensation Unspecified","visualization",-116.2023137,43.6150186
"1210",1925,"Cyber Coders","Data Scientist","Senior Data Scientist","Boston, MA","Compensation Unspecified","GIS",-71.0588801,42.3600825
"1211",1926,"Cyber Coders","Data Scientist","Senior Data Scientist","Boston, MA","Compensation Unspecified","Python",-71.0588801,42.3600825
"1212",1927,"Cyber Coders","Data Scientist","Senior Data Scientist","Boston, MA","Compensation Unspecified","SQL",-71.0588801,42.3600825
"1213",1928,"Cyber Coders","Data Scientist","Senior Data Scientist","Boston, MA","Full-time $130k - $160k","Data",-71.0588801,42.3600825
"1214",1929,"Cyber Coders","Data Scientist","Senior Data Scientist","Boston, MA","Full-time $130k - $160k","Machine Learning",-71.0588801,42.3600825
"1215",1930,"Cyber Coders","Data Scientist","Senior Data Scientist","Boston, MA","Full-time $130k - $160k","NLP",-71.0588801,42.3600825
"1216",1931,"Cyber Coders","Data Scientist","Senior Data Scientist","Boston, MA","Full-time $130k - $160k","Natural Language Processing",-71.0588801,42.3600825
"1217",1932,"Cyber Coders","Data Scientist","Senior Data Scientist","Boston, MA","Full-time $130k - $160k","R",-71.0588801,42.3600825
"1218",1933,"Cyber Coders","Data Scientist","Senior Data Scientist","Sunnyvale, CA","Full-time $140k - $175k","Algorithms",-122.0363496,37.36883
"1219",1934,"Cyber Coders","Data Scientist","Senior Data Scientist","Sunnyvale, CA","Full-time $140k - $175k","Machine Learning",-122.0363496,37.36883
"1220",1935,"Cyber Coders","Data Scientist","Senior Data Scientist","Sunnyvale, CA","Full-time $140k - $175k","PySpark",-122.0363496,37.36883
"1221",1936,"Cyber Coders","Data Scientist","Senior Data Scientist","Sunnyvale, CA","Full-time $140k - $175k","Python",-122.0363496,37.36883
"1222",1937,"Cyber Coders","Data Scientist","Senior Data Scientist","Sunnyvale, CA","Full-time $140k - $175k","modeling",-122.0363496,37.36883
"1223",1938,"Cyber Coders","Data Scientist","Senior Data Scientist (Python, Tensorflow, Predictive Analytics)","San Francisco, CA","Full-time $130k - $175k","Keras",-122.4194155,37.7749295
"1224",1939,"Cyber Coders","Data Scientist","Senior Data Scientist (Python, Tensorflow, Predictive Analytics)","San Francisco, CA","Full-time $130k - $175k","Predictive Analytics",-122.4194155,37.7749295
"1225",1940,"Cyber Coders","Data Scientist","Senior Data Scientist (Python, Tensorflow, Predictive Analytics)","San Francisco, CA","Full-time $130k - $175k","Python",-122.4194155,37.7749295
"1226",1941,"Cyber Coders","Data Scientist","Senior Data Scientist (Python, Tensorflow, Predictive Analytics)","San Francisco, CA","Full-time $130k - $175k","Quantitative Analysis",-122.4194155,37.7749295
"1227",1942,"Cyber Coders","Data Scientist","Senior Data Scientist (Python, Tensorflow, Predictive Analytics)","San Francisco, CA","Full-time $130k - $175k","Tensorflow",-122.4194155,37.7749295
"1228",1943,"Cyber Coders","Data Scientist","Senior Data Scientist - R, Healthcare Analytics","Cambridge, MA","Compensation Unspecified","Healthcare Analytics",-71.1097335,42.3736158
"1229",1944,"Cyber Coders","Data Scientist","Senior Data Scientist - R, Healthcare Analytics","Cambridge, MA","Compensation Unspecified","Predictive Analytics",-71.1097335,42.3736158
"1230",1945,"Cyber Coders","Data Scientist","Senior Data Scientist - R, Healthcare Analytics","Cambridge, MA","Compensation Unspecified","Predictive Modeling",-71.1097335,42.3736158
"1231",1946,"Cyber Coders","Data Scientist","Senior Data Scientist - R, Healthcare Analytics","Cambridge, MA","Compensation Unspecified","R",-71.1097335,42.3736158
"1232",1947,"Cyber Coders","Data Scientist","Senior Data Scientist - R, Healthcare Analytics","Cambridge, MA","Compensation Unspecified","SQL",-71.1097335,42.3736158
"1233",1948,"Cyber Coders","Data Scientist","Senior Data Scientist - R, Healthcare Analytics","Newtown, PA","Compensation Unspecified","Healthcare Analytics",-74.9322596,40.2283371
"1234",1949,"Cyber Coders","Data Scientist","Senior Data Scientist - R, Healthcare Analytics","Newtown, PA","Compensation Unspecified","Predictive Analytics",-74.9322596,40.2283371
"1235",1950,"Cyber Coders","Data Scientist","Senior Data Scientist - R, Healthcare Analytics","Newtown, PA","Compensation Unspecified","Predictive Modeling",-74.9322596,40.2283371
"1236",1951,"Cyber Coders","Data Scientist","Senior Data Scientist - R, Healthcare Analytics","Newtown, PA","Compensation Unspecified","R",-74.9322596,40.2283371
"1237",1952,"Cyber Coders","Data Scientist","Senior Data Scientist - R, Healthcare Analytics","Newtown, PA","Compensation Unspecified","SQL",-74.9322596,40.2283371
"1238",1953,"Cyber Coders","Data Scientist","Senior Data Scientist - Relocation Provided","Woodbridge, NJ","Compensation Unspecified","Machine Learning",-74.2846022,40.5575986
"1239",1954,"Cyber Coders","Data Scientist","Senior Data Scientist - Relocation Provided","Woodbridge, NJ","Compensation Unspecified","Python",-74.2846022,40.5575986
"1240",1955,"Cyber Coders","Data Scientist","Senior Data Scientist - Relocation Provided","Woodbridge, NJ","Compensation Unspecified","R",-74.2846022,40.5575986
"1241",1956,"Cyber Coders","Data Scientist","Senior Data Scientist - Relocation Provided","Woodbridge, NJ","Compensation Unspecified","SAS",-74.2846022,40.5575986
"1242",1957,"Cyber Coders","Data Scientist","Senior Data Scientist - Relocation Provided","Woodbridge, NJ","Compensation Unspecified","Tableau",-74.2846022,40.5575986
"1243",1958,"Cyber Coders","Data Scientist","Senior Data Scientist - SQL, Predictive Modeling, Data Analysis","Pasadena, CA","Compensation Unspecified","Data Analysis",-118.1445155,34.1477849
"1244",1959,"Cyber Coders","Data Scientist","Senior Data Scientist - SQL, Predictive Modeling, Data Analysis","Pasadena, CA","Compensation Unspecified","Financial Services",-118.1445155,34.1477849
"1245",1960,"Cyber Coders","Data Scientist","Senior Data Scientist - SQL, Predictive Modeling, Data Analysis","Pasadena, CA","Compensation Unspecified","PhD",-118.1445155,34.1477849
"1246",1961,"Cyber Coders","Data Scientist","Senior Data Scientist - SQL, Predictive Modeling, Data Analysis","Pasadena, CA","Compensation Unspecified","Predictive Modeling",-118.1445155,34.1477849
